name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
EPYC 7443P,Milan,24  / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,200
EPYC 7513,Milan,32  / 64,2.6 to 3.65 GHz,Socket SP3,7 nm,128MB,200 W,200
EPYC 7552,Rome,48  / 96,2.2 to 3.35 GHz,Socket SP3,7 nm,192MB,200 W,200
EPYC 7702,Rome,64  / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,200
EPYC 7702P,Rome,64  / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,200
Xeon Gold 6154,Skylake-SP,18  / 36,3 to 3.7 GHz,Socket 3647,14 nm,24.75MB,200 W,200
Xeon Gold 6314U,Ice Lake-SP,32  / 64,2.3 to 3.4 GHz,Socket 4189,10 nm,48MB,205 W,205
Xeon Gold 6330,Ice Lake-SP,28  / 56,2 to 3.1 GHz,Socket 4189,10 nm,42MB,205 W,205
Xeon Gold 6346,Ice Lake-SP,16  / 32,3.1 to 3.6 GHz,Socket 4189,10 nm,36MB,205 W,205
Xeon Gold 6354,Ice Lake-SP,18  / 36,3 to 3.6 GHz,Socket 4189,10 nm,39MB,205 W,205
Xeon Platinum 8180,Skylake-SP,28  / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8180M,Skylake-SP,28  / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8268,Cascade Lake-SP,24  / 48,2.9 to 3.9 GHz,Socket 3647,14 nm,35.75MB,205 W,205
Xeon Platinum 8270,Cascade Lake-SP,26  / 52,2.7 to 4 GHz,Socket 3647,14 nm,35.75MB,205 W,205
Xeon Platinum 8280,Cascade Lake-SP,28  / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8280M,Cascade Lake-SP,28  / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8352S,Ice Lake-SP,32  / 64,2.2 to 3.4 GHz,Socket 4189,10 nm,48MB,205 W,205
Xeon Platinum 8354H,Cooper Lake-SP,18  / 36,3.1 to 4.3 GHz,Socket 4189,14 nm,24.75MB,205 W,205
Xeon Platinum 8376H,Cooper Lake-SP,28  / 56,2.6 to 4.3 GHz,Socket 4189,14 nm,38.5MB,205 W,205
Xeon Platinum 8376HL,Cooper Lake-SP,28  / 56,2.6 to 4.3 GHz,Socket 4189,14 nm,38.5MB,205 W,205
Xeon Phi 7210,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,215
Xeon Phi 7230,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,215
Xeon Phi 7250,Knights Landing,68  / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,215 W,215
FX-9370,Vishera,8,4.4 to 4.7 GHz,Socket AM3+,32 nm,8MB,220 W,220
FX-9590,Vishera,8,4.7 to 5 GHz,Socket AM3+,32 nm,8MB,220 W,220
Xeon W-3323,Ice Lake-W,12  / 24,3.5 to 4 GHz,Socket 4189,10 nm,18MB,220 W,220
EPYC 7453,Milan,28  / 56,2.75 to 3.45 GHz,Socket SP3,7 nm,64MB,225 W,225
EPYC 7542,Rome,32  / 64,2.9 to 3.4 GHz,Socket SP3,7 nm,128MB,225 W,225
EPYC 7543,Milan,32  / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7543P,Milan,32  / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7642,Rome,48  / 96,2.4 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7643,Milan,48  / 96,2.3 to 3.6 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7713,Milan,64  / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7713P,Milan,64  / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7742,Rome,64  / 128,2.25 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,225
Xeon Phi 5110P,Knights Corner,60  / 240,1053 MHz,PCIe x16,22 nm,N/A,225 W,225
Xeon Platinum 8351N,Ice Lake-SP,36  / 72,2.4 to 3.5 GHz,Socket 4189,10 nm,54MB,225 W,225
Xeon Platinum 8360H,Cooper Lake-SP,24  / 48,3 to 4.2 GHz,Socket 4189,14 nm,33MB,225 W,225
Xeon Platinum 8360HL,Cooper Lake-SP,24  / 48,3 to 4.2 GHz,Socket 4189,14 nm,33MB,225 W,225
Xeon Gold 6342,Ice Lake-SP,24  / 48,2.8 to 3.5 GHz,Socket 4189,10 nm,36MB,230 W,230
Xeon Phi 7210F,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Phi 7230F,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Phi 7250F,Knights Landing,68  / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Gold 6348,Ice Lake-SP,28  / 56,2.6 to 3.5 GHz,Socket 4189,10 nm,42MB,235 W,235
EPYC 73F3,Milan,16  / 32,3.5 to 4 GHz,Socket SP3,7 nm,256MB,240 W,240
EPYC 74F3,Milan,24  / 48,2.8 to 4 GHz,Socket SP3,7 nm,256MB,240 W,240
EPYC 7663,Milan,56  / 112,2 to 3.5 GHz,Socket SP3,7 nm,256MB,240 W,240
EPYC 7F72,Rome,24  / 48,3.2 to 3.7 GHz,Socket SP3,7 nm,192MB,240 W,240
Xeon Platinum 8358P,Ice Lake-SP,32  / 64,2.6 to 3.4 GHz,Socket 4189,10 nm,48MB,240 W,240
Xeon Phi 5120D,Knights Corner,60  / 240,1053 MHz,SFF 230-Pin,22 nm,N/A,245 W,245
Xeon Phi 7290,Knights Landing,72  / 288,1500 to 1700 MHz,Socket 3647,14 nm,N/A,245 W,245
Ryzen Threadripper 2970WX,Zen,24  / 48,3 to 4.2 GHz,Socket SP3r2,12 nm,64MB,250 W,250
Ryzen Threadripper 2990WX,Zen,32  / 64,3 to 4.2 GHz,Socket SP3r2,12 nm,64MB,250 W,250
Xeon Phi 7235,Knights Mill,64  / 256,1300 to 1400 MHz,Socket 3647,14 nm,N/A,250 W,250
Xeon Phi 7285,Knights Mill,68  / 272,1300 to 1400 MHz,Socket 3647,14 nm,N/A,250 W,250
Xeon Platinum 8358,Ice Lake-SP,32  / 64,2.6 to 3.4 GHz,Socket 4189,10 nm,48MB,250 W,250
Xeon Platinum 8360Y,Ice Lake-SP,36  / 72,2.4 to 3.5 GHz,Socket 4189,10 nm,54MB,250 W,250
Xeon Platinum 8380H,Cooper Lake-SP,28  / 56,2.9 to 4.3 GHz,Socket 4189,14 nm,38.5MB,250 W,250
Xeon Platinum 8380HL,Cooper Lake-SP,28  / 56,2.9 to 4.3 GHz,Socket 4189,14 nm,38.5MB,250 W,250
Xeon Platinum 9221,Cascade Lake-AP,32  / 64,2.1 to 3.7 GHz,BGA 5903,14 nm,71.5MB,250 W,250
Xeon Platinum 9222,Cascade Lake-AP,32  / 64,2.3 to 3.7 GHz,BGA 5903,14 nm,71.5MB,250 W,250
Xeon W-3335,Ice Lake-W,16  / 32,3.4 to 4 GHz,Socket 4189,10 nm,24MB,250 W,250
Xeon W-3345,Ice Lake-W,24  / 48,3 to 4 GHz,Socket 4189,10 nm,36MB,250 W,250
Core i9-9990XE,Skylake-X,14  / 28,4 to 5.1 GHz,Socket 2066,14 nm,19.25MB,255 W,255
Xeon W-3175X,Skylake-W,28  / 56,3.1 to 4.3 GHz,Socket 3647,14 nm,38.5MB,255 W,255
Xeon Phi 7290F,Knights Landing,72  / 288,1500 to 1700 MHz,Socket 3647,14 nm,N/A,260 W,260
Xeon Platinum 8362,Ice Lake-SP,32  / 64,2.8 to 3.6 GHz,Socket 4189,10 nm,48MB,265 W,265
Xeon Phi 31S1P,Knights Corner,57  / 228,1100 MHz,PCIe x16,22 nm,N/A,270 W,270
Xeon Phi 7120D,Knights Corner,61  / 244,1238 to 1333 MHz,SFF 230-Pin,22 nm,N/A,270 W,270
Xeon Platinum 8368,Ice Lake-SP,38  / 76,2.4 to 3.4 GHz,Socket 4189,10 nm,57MB,270 W,270
Xeon Platinum 8368Q,Ice Lake-SP,38  / 76,2.6 to 3.7 GHz,Socket 4189,10 nm,57MB,270 W,270
Xeon Platinum 8380,Ice Lake-SP,40  / 80,2.3 to 3.4 GHz,Socket 4189,10 nm,60MB,270 W,270
Xeon W-3365,Ice Lake-W,32  / 64,2.7 to 4 GHz,Socket 4189,10 nm,48MB,270 W,270
Xeon W-3375,Ice Lake-W,38  / 76,2.5 to 4 GHz,Socket 4189,10 nm,57MB,270 W,270
EPYC 75F3,Milan,32  / 64,2.95 to 4 GHz,Socket SP3,7 nm,256MB,280 W,280
EPYC 7763,Milan,64  / 128,2.45 to 3.5 GHz,Socket SP3,7 nm,256MB,280 W,280
EPYC 7H12,Rome,64  / 128,2.6 to 3.3 GHz,Socket SP3,7 nm,256MB,280 W,280
Ryzen Threadripper 3960X,Matisse,24  / 48,3.8 to 4.5 GHz,Socket TRX4,7 nm,128MB,280 W,280
Ryzen Threadripper 3970X,Matisse,32  / 64,3.7 to 4.5 GHz,Socket TRX4,7 nm,128MB,280 W,280
Ryzen Threadripper 3980X,Matisse,48  / 96,3.5 to 4.7 GHz,Socket TRX4,7 nm,128MB,280 W,280
Ryzen Threadripper 3990X,Matisse,64  / 128,2.9 to 4.3 GHz,Socket TRX4,7 nm,128MB,280 W,280
Ryzen Threadripper PRO 3945WX,Matisse,12  / 24,4 to 4.3 GHz,Socket WRX8,7 nm,64MB,280 W,280
Ryzen Threadripper PRO 3955WX,Matisse,16  / 32,3.9 to 4.3 GHz,Socket WRX8,7 nm,64MB,280 W,280
Ryzen Threadripper PRO 3975WX,Matisse,32  / 64,3.5 to 4.2 GHz,Socket WRX8,7 nm,128MB,280 W,280
Ryzen Threadripper PRO 3995WX,Matisse,64  / 128,2.7 to 4.2 GHz,Socket WRX8,7 nm,256MB,280 W,280
Aubrey Isle,Knights Ferry,32  / 128,1200 MHz,PCIe x16,45 nm,N/A,300 W,300
Xeon Phi 3110X,Knights Corner,61  / 244,1053 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 3120A,Knights Corner,57  / 228,1100 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 3120P,Knights Corner,57  / 228,1100 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7110P,Knights Corner,61  / 244,1250 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7110X,Knights Corner,61  / 244,1250 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7120A,Knights Corner,61  / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7120P,Knights Corner,61  / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7120X,Knights Corner,61  / 244,1238 to 1333 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi SE10P,Knights Corner,61  / 244,1100 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi SE10X,Knights Corner,61  / 244,1100 MHz,PCIe x16,22 nm,N/A,300 W,300
Xeon Phi 7295,Knights Mill,72  / 288,1500 to 1600 MHz,Socket 3647,14 nm,N/A,320 W,320
Xeon Platinum 9242,Cascade Lake-AP,48  / 96,2.3 to 3.8 GHz,BGA 5903,14 nm,71.5MB,350 W,350
Core i9-10990XE,Cascade Lake-X,22  / 44,4 to 5 GHz,Socket 2066,14 nm,30.25MB,380 W,380
